File Name,Case ID,Sample ID,Sample Type
8f2f0e1f-50ec-4352-97c0-2c9c9c502735.FPKM.txt,TCGA-W3-AA21,TCGA-W3-AA21-06A,Metastatic
0224b65f-ac08-4f17-b22b-e17bff4d25f4.FPKM.txt,TCGA-D9-A1JW,TCGA-D9-A1JW-06A,Metastatic
4e44a38b-47b2-427b-ba06-b8bc25b3798c.FPKM.txt,TCGA-D3-A2JD,TCGA-D3-A2JD-06A,Metastatic
e9bfe5d6-1273-49b3-8e2e-8ecb76e5cf42.FPKM.txt,TCGA-EE-A2MN,TCGA-EE-A2MN-06A,Metastatic
28974514-8de7-4fee-a55a-25a66fcbd1a8.FPKM.txt,TCGA-BF-AAP7,TCGA-BF-AAP7-01A,Primary Tumor
d2b31242-6431-4e3c-a663-e6583753e79a.FPKM.txt,TCGA-GN-A26C,TCGA-GN-A26C-01A,Primary Tumor
bbe0252c-d51f-4e74-96b6-e4a0355ccda0.FPKM.txt,TCGA-D3-A1Q8,TCGA-D3-A1Q8-06A,Metastatic
887fe099-7921-4d06-a18f-466309513e66.FPKM.txt,TCGA-D3-A51F,TCGA-D3-A51F-06A,Metastatic
a65840d4-5381-4eeb-802d-b70bd4682773.FPKM.txt,TCGA-ER-A3EV,TCGA-ER-A3EV-06A,Metastatic
0498d3e9-bf60-48ff-bf34-d9725718c576.FPKM.txt,TCGA-GN-A8LK,TCGA-GN-A8LK-06A,Metastatic
5b4d43aa-174c-46ec-945e-f8da20c1cd70.FPKM.txt,TCGA-EE-A2M6,TCGA-EE-A2M6-06A,Metastatic
31524671-a312-44fe-b3d2-4052ce176ed6.FPKM.txt,TCGA-FS-A1Z4,TCGA-FS-A1Z4-06A,Metastatic
3cb1f903-64b3-4f84-9ed7-9e3fb8f4578c.FPKM.txt,TCGA-GN-A26D,TCGA-GN-A26D-06A,Metastatic
9774a650-c8eb-4264-a3fc-df312cc78b30.FPKM.txt,TCGA-BF-A3DM,TCGA-BF-A3DM-01A,Primary Tumor
db86f9e1-40a0-4a26-bbbe-660d04d7d497.FPKM.txt,TCGA-D3-A51N,TCGA-D3-A51N-06A,Metastatic
ead83368-71ce-43e5-a048-166d4e9a6dbc.FPKM.txt,TCGA-D3-A8GS,TCGA-D3-A8GS-06A,Metastatic
322316e3-6a53-4d2e-ae4d-6ec0785a0d0b.FPKM.txt,TCGA-FW-A3I3,TCGA-FW-A3I3-06A,Metastatic
b147912f-7aa8-4d78-bdbc-7028fb73560d.FPKM.txt,TCGA-EE-A17X,TCGA-EE-A17X-06A,Metastatic
8e50bf0f-31ed-4d29-9928-7791d8a63041.FPKM.txt,TCGA-D3-A8GR,TCGA-D3-A8GR-06A,Metastatic
65b58f18-7b8d-488b-a906-1ee8a52c5a74.FPKM.txt,TCGA-WE-A8ZY,TCGA-WE-A8ZY-06A,Metastatic
b10ac900-f925-47e3-bb0a-0fbcf9d5ffc9.FPKM.txt,TCGA-ER-A42H,TCGA-ER-A42H-01A,Primary Tumor
4a75f9d2-05fb-4226-81f2-6e2c190f527b.FPKM.txt,TCGA-FR-A726,TCGA-FR-A726-01A,Primary Tumor
5754df85-c90d-4fd5-854e-dc34e3a5aa31.FPKM.txt,TCGA-ER-A194,TCGA-ER-A194-01A,Primary Tumor
d5adebe7-a953-4f66-91ba-898e84fea209.FPKM.txt,TCGA-EB-A5UL,TCGA-EB-A5UL-06A,Metastatic
48c98162-a7ff-47ee-87cb-5c38ff3bbc92.FPKM.txt,TCGA-WE-A8K5,TCGA-WE-A8K5-06A,Metastatic
407cbe84-b510-441f-92c7-1d8d245f6704.FPKM.txt,TCGA-W3-A825,TCGA-W3-A825-06A,Metastatic
80b4ed3c-fc03-4d9e-92f8-d98a0e6df284.FPKM.txt,TCGA-XV-AAZW,TCGA-XV-AAZW-01A,Primary Tumor
5fc1e8ec-d644-4193-82ec-e447320104b4.FPKM.txt,TCGA-D3-A2J9,TCGA-D3-A2J9-06A,Metastatic
e0d33e67-8a0e-44d5-8878-1d011e5bdce9.FPKM.txt,TCGA-EE-A3JB,TCGA-EE-A3JB-06A,Metastatic
9768752e-348f-405d-9cee-11231d555cbc.FPKM.txt,TCGA-EB-A44N,TCGA-EB-A44N-01A,Primary Tumor
692d3cf9-23f5-472c-85a7-cb266a0fb9db.FPKM.txt,TCGA-EE-A29H,TCGA-EE-A29H-06A,Metastatic
663c584c-bb4f-4faa-ab74-611d65555df0.FPKM.txt,TCGA-GN-A4U8,TCGA-GN-A4U8-06A,Metastatic
97f1836a-1211-46be-a429-0b8671cd4de2.FPKM.txt,TCGA-EB-A44P,TCGA-EB-A44P-01A,Primary Tumor
886ce1a5-45f8-445c-b382-b77d1fe4b726.FPKM.txt,TCGA-W3-AA1O,TCGA-W3-AA1O-06A,Metastatic
f89c1777-442a-4816-aabd-44df0970bdd8.FPKM.txt,TCGA-EE-A2MC,TCGA-EE-A2MC-06A,Metastatic
e6c50e17-fb6a-4e36-999e-a4eedb042180.FPKM.txt,TCGA-FS-A1ZZ,TCGA-FS-A1ZZ-06A,Metastatic
e00b2468-1599-424a-90dc-1749e1ab8587.FPKM.txt,TCGA-EE-A2GE,TCGA-EE-A2GE-06A,Metastatic
15b87438-308c-491e-ac85-6fb75a470182.FPKM.txt,TCGA-GN-A4U3,TCGA-GN-A4U3-06A,Metastatic
099b1e1c-403c-4750-b7b2-08c3c4fcf33d.FPKM.txt,TCGA-ER-A19P,TCGA-ER-A19P-06A,Metastatic
c40ec74a-9da2-48a7-8f4a-79a9efabf57f.FPKM.txt,TCGA-BF-AAOU,TCGA-BF-AAOU-01A,Primary Tumor
a5b3d923-511f-4db8-989b-97e1ffe59b96.FPKM.txt,TCGA-FR-A44A,TCGA-FR-A44A-06A,Metastatic
d1aef548-e9d1-41ff-882d-7e781413e8b4.FPKM.txt,TCGA-BF-A5ER,TCGA-BF-A5ER-01A,Primary Tumor
94919679-9aeb-411a-b9fd-a435bcd87d66.FPKM.txt,TCGA-OD-A75X,TCGA-OD-A75X-06A,Metastatic
f4330953-9314-4339-b54e-5e633e64b0f2.FPKM.txt,TCGA-EB-A430,TCGA-EB-A430-01A,Primary Tumor
52668f47-4ca4-4c03-a9d7-fb6cb89e4989.FPKM.txt,TCGA-EE-A3AA,TCGA-EE-A3AA-06A,Metastatic
f29ec19a-0329-4732-85cb-82f6fad7ddd7.FPKM.txt,TCGA-BF-A5EP,TCGA-BF-A5EP-01A,Primary Tumor
43484576-7a9b-4a77-951f-5a7ac1eee836.FPKM.txt,TCGA-ER-A19T,TCGA-ER-A19T-06A,Metastatic
dbe63313-2f8e-488d-af5c-1ba3f4634d54.FPKM.txt,TCGA-ER-A3ES,TCGA-ER-A3ES-06A,Metastatic
4df76a95-9f81-4072-bace-6f18f6789bee.FPKM.txt,TCGA-ER-A2NB,TCGA-ER-A2NB-01A,Primary Tumor
bbe24b52-4f97-40cc-833f-21e5c08405b0.FPKM.txt,TCGA-ER-A19W,TCGA-ER-A19W-06A,Metastatic
64326cee-0099-4b9c-859e-2fb6ce79a7ba.FPKM.txt,TCGA-EE-A2GD,TCGA-EE-A2GD-06A,Metastatic
d93a2fac-ff6a-4c2a-8c8c-bc25b6e2b3c3.FPKM.txt,TCGA-ER-A2NF,TCGA-ER-A2NF-06A,Metastatic
5a067a75-9a3d-4b31-812f-c041620867d7.FPKM.txt,TCGA-EB-A3XD,TCGA-EB-A3XD-01A,Primary Tumor
a921527a-8c50-4c20-b391-0e872fc06574.FPKM.txt,TCGA-D3-A2JA,TCGA-D3-A2JA-06A,Metastatic
ad9fdf16-b653-46e2-9f93-e0a3e792f1c0.FPKM.txt,TCGA-RP-A690,TCGA-RP-A690-06A,Metastatic
26657b95-de92-4d40-a793-a9ef7ccaa352.FPKM.txt,TCGA-BF-AAP6,TCGA-BF-AAP6-01A,Primary Tumor
0cb18d90-b12e-45f1-a9b6-330836f982e9.FPKM.txt,TCGA-EB-A551,TCGA-EB-A551-01A,Primary Tumor
393d326f-f2ad-4e0a-83bc-d41421dbd25e.FPKM.txt,TCGA-EB-A42Z,TCGA-EB-A42Z-01A,Primary Tumor
670f0192-dbbd-4088-a598-595d2a9b9005.FPKM.txt,TCGA-FR-A2OS,TCGA-FR-A2OS-01A,Primary Tumor
cb98ce67-3cdd-4527-b976-305eee2dcde4.FPKM.txt,TCGA-D3-A1QB,TCGA-D3-A1QB-06A,Metastatic
f7db04d7-d71f-4072-815e-f20332a74f02.FPKM.txt,TCGA-EE-A20F,TCGA-EE-A20F-06A,Metastatic
b4acb23a-4f0f-40dd-be0e-2faa2f196f9f.FPKM.txt,TCGA-EB-A3XF,TCGA-EB-A3XF-01A,Primary Tumor
c63c9fcf-4acc-4c1b-915b-945cfe75e228.FPKM.txt,TCGA-XV-A9W5,TCGA-XV-A9W5-01A,Primary Tumor
df3755d7-d842-4be4-8f52-c040b3d4d03a.FPKM.txt,TCGA-ER-A2NC,TCGA-ER-A2NC-06A,Metastatic
c2f55a8b-4cbc-49e2-98a9-982974867fc2.FPKM.txt,TCGA-D3-A5GO,TCGA-D3-A5GO-06A,Metastatic
5f930c4d-c6bc-4372-9cf0-a6364b8edfad.FPKM.txt,TCGA-EE-A2GT,TCGA-EE-A2GT-06A,Metastatic
3e57d043-6f5c-4438-9ce4-8ec755cdbe36.FPKM.txt,TCGA-EE-A3AG,TCGA-EE-A3AG-06A,Metastatic
be913e3f-25bb-4788-bb2c-d0587ab2e840.FPKM.txt,TCGA-EE-A180,TCGA-EE-A180-06A,Metastatic
e2189723-f7a8-4117-b9b1-e5b34eb47021.FPKM.txt,TCGA-EE-A2MG,TCGA-EE-A2MG-06A,Metastatic
bd2f6687-e647-4bdd-923c-fec05f71beb1.FPKM.txt,TCGA-EE-A29A,TCGA-EE-A29A-06A,Metastatic
4f9b4b4d-b829-4a05-8a5e-820b52bea143.FPKM.txt,TCGA-EB-A5VU,TCGA-EB-A5VU-01A,Primary Tumor
c68ba87f-4bd2-4b57-964e-2757f22d9e0a.FPKM.txt,TCGA-ER-A19A,TCGA-ER-A19A-06A,Metastatic
5f36aa0d-7f3c-49e2-812e-f3317264ac68.FPKM.txt,TCGA-DA-A1I2,TCGA-DA-A1I2-06A,Metastatic
d0a29a96-04a1-4f10-b609-0964e87f01ad.FPKM.txt,TCGA-EE-A3J4,TCGA-EE-A3J4-06A,Metastatic
51292b00-570a-4f38-97e9-4958741117fe.FPKM.txt,TCGA-EB-A85I,TCGA-EB-A85I-01A,Primary Tumor
